::1 - - [03/Apr/2025:03:29:25 +0000] "GET /api/lib/author HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [03/Apr/2025:03:29:25 +0000] "GET /api/lib/author HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [03/Apr/2025:03:29:26 +0000] "GET /api/lib/category HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [03/Apr/2025:03:29:26 +0000] "GET /api/lib/category HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [03/Apr/2025:03:45:49 +0000] "POST /api/lib/book HTTP/1.1" 200 395 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [04/Apr/2025:03:40:01 +0000] "POST /api/lib/nomsanch/login HTTP/1.1" 200 198 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [04/Apr/2025:03:42:02 +0000] "POST /api/lib/nomsanch/login HTTP/1.1" 200 198 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [04/Apr/2025:03:44:22 +0000] "POST /api/lib/nomsanch/login HTTP/1.1" 200 198 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [04/Apr/2025:03:45:31 +0000] "POST /api/lib/nomsanch/login HTTP/1.1" 200 198 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
::1 - - [04/Apr/2025:03:45:50 +0000] "POST /api/lib/nomsanch/login HTTP/1.1" 200 198 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
::1 - - [04/Apr/2025:03:46:17 +0000] "POST /api/lib/nomsanch/login HTTP/1.1" 200 198 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
::1 - - [04/Apr/2025:03:46:29 +0000] "POST /api/lib/nomsanch/login HTTP/1.1" 200 198 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36"
